t, mcp_t, pip_t, dip_t, mcp_q, pip_q, dip_q, mcp_qd, pip_qd, dip_qd, mcp_qdd, pip_qdd, dip_qdd, 
18.200000, -0.000002, -0.000001, -0.000000, 1.506235, 1.252690, 1.168171, 0.008333, 0.006069, 0.005315, -0.014478, -0.011524, -0.010539, 
18.220000, -0.000002, -0.000001, -0.000000, 1.506399, 1.252809, 1.168275, 0.008043, 0.005839, 0.005104, -0.014478, -0.011524, -0.010539, 
18.240000, -0.000002, -0.000001, -0.000000, 1.506556, 1.252923, 1.168375, 0.007754, 0.005608, 0.004893, -0.014478, -0.011524, -0.010539, 
18.260000, -0.000002, -0.000001, -0.000000, 1.506708, 1.253032, 1.168471, 0.007464, 0.005378, 0.004683, -0.014478, -0.011524, -0.010539, 
18.280000, -0.000002, -0.000001, -0.000000, 1.506854, 1.253137, 1.168562, 0.007175, 0.005148, 0.004472, -0.014478, -0.011524, -0.010539, 
18.300000, -0.000002, -0.000001, -0.000000, 1.506995, 1.253238, 1.168649, 0.006885, 0.004917, 0.004261, -0.014478, -0.011524, -0.010539, 
18.320000, -0.000002, -0.000001, -0.000000, 1.507129, 1.253334, 1.168732, 0.006595, 0.004687, 0.004050, -0.014479, -0.011524, -0.010539, 
18.340000, -0.000002, -0.000001, -0.000000, 1.507258, 1.253425, 1.168811, 0.006306, 0.004456, 0.003839, -0.014479, -0.011524, -0.010539, 
18.360000, -0.000002, -0.000001, -0.000000, 1.507381, 1.253511, 1.168885, 0.006016, 0.004226, 0.003629, -0.014479, -0.011524, -0.010539, 
18.380000, -0.000002, -0.000001, -0.000000, 1.507498, 1.253593, 1.168955, 0.005727, 0.003995, 0.003418, -0.014479, -0.011524, -0.010539, 
18.400000, -0.000002, -0.000001, -0.000000, 1.507609, 1.253671, 1.169021, 0.005437, 0.003765, 0.003207, -0.014479, -0.011524, -0.010539, 
18.420000, -0.000002, -0.000001, -0.000000, 1.507715, 1.253744, 1.169083, 0.005148, 0.003534, 0.002996, -0.014479, -0.011524, -0.010539, 
18.440000, -0.000002, -0.000001, -0.000000, 1.507815, 1.253812, 1.169141, 0.004858, 0.003304, 0.002786, -0.014479, -0.011524, -0.010539, 
18.460000, -0.000002, -0.000001, -0.000000, 1.507909, 1.253875, 1.169194, 0.004568, 0.003073, 0.002575, -0.014479, -0.011524, -0.010539, 
18.480000, -0.000002, -0.000001, -0.000000, 1.507997, 1.253934, 1.169243, 0.004279, 0.002843, 0.002364, -0.014479, -0.011524, -0.010539, 
18.500000, -0.000002, -0.000001, -0.000000, 1.508079, 1.253988, 1.169288, 0.003989, 0.002612, 0.002153, -0.014479, -0.011524, -0.010539, 
18.520000, -0.000002, -0.000001, -0.000000, 1.508156, 1.254039, 1.169329, 0.003749, 0.002421, 0.001978, -0.011995, -0.009552, -0.008738, 
18.540000, -0.000002, -0.000001, -0.000000, 1.508229, 1.254085, 1.169367, 0.003510, 0.002230, 0.001804, -0.011995, -0.009552, -0.008738, 
18.560000, -0.000002, -0.000001, -0.000000, 1.508296, 1.254127, 1.169401, 0.003270, 0.002039, 0.001629, -0.011995, -0.009552, -0.008738, 
18.580000, -0.000002, -0.000001, -0.000000, 1.508359, 1.254166, 1.169432, 0.003030, 0.001848, 0.001454, -0.011995, -0.009552, -0.008738, 
18.600000, -0.000002, -0.000001, -0.000000, 1.508417, 1.254201, 1.169459, 0.002790, 0.001657, 0.001279, -0.011995, -0.009552, -0.008738, 
18.620000, -0.000002, -0.000001, -0.000000, 1.508470, 1.254232, 1.169483, 0.002550, 0.001466, 0.001105, -0.011995, -0.009552, -0.008738, 
18.640000, -0.000002, -0.000001, -0.000000, 1.508519, 1.254259, 1.169503, 0.002310, 0.001275, 0.000930, -0.011995, -0.009552, -0.008738, 
18.660000, -0.000002, -0.000001, -0.000000, 1.508562, 1.254283, 1.169520, 0.002070, 0.001084, 0.000755, -0.011995, -0.009552, -0.008738, 
18.680000, -0.000002, -0.000001, -0.000000, 1.508601, 1.254302, 1.169533, 0.001830, 0.000893, 0.000580, -0.011995, -0.009552, -0.008738, 
18.700000, -0.000002, -0.000001, -0.000000, 1.508635, 1.254318, 1.169542, 0.001590, 0.000702, 0.000406, -0.011995, -0.009552, -0.008738, 
18.720000, -0.000002, -0.000001, -0.000000, 1.508664, 1.254330, 1.169549, 0.001350, 0.000511, 0.000231, -0.011995, -0.009552, -0.008738, 
18.740000, -0.000002, -0.000001, -0.000000, 1.508688, 1.254338, 1.169551, 0.001111, 0.000320, 0.000056, -0.011995, -0.009552, -0.008738, 
18.760000, -0.000002, -0.000001, -0.000000, 1.508708, 1.254342, 1.169551, 0.000871, 0.000129, -0.000119, -0.011995, -0.009552, -0.008738, 
18.780000, -0.000002, -0.000001, -0.000000, 1.508723, 1.254343, 1.169546, 0.000631, -0.000062, -0.000293, -0.011995, -0.009552, -0.008738, 
18.800000, -0.000002, -0.000001, -0.000000, 1.508733, 1.254339, 1.169538, 0.000391, -0.000253, -0.000468, -0.011995, -0.009552, -0.008738, 
18.820000, -0.000002, -0.000001, -0.000000, 1.508738, 1.254332, 1.169527, 0.000151, -0.000444, -0.000643, -0.011995, -0.009552, -0.008738, 
18.840000, -0.000002, -0.000001, -0.000000, 1.508738, 1.254321, 1.169512, -0.000089, -0.000636, -0.000818, -0.011995, -0.009552, -0.008738, 
18.860000, -0.000002, -0.000001, -0.000000, 1.508734, 1.254306, 1.169494, -0.000329, -0.000827, -0.000992, -0.011995, -0.009552, -0.008738, 
18.880000, -0.000002, -0.000001, -0.000000, 1.508725, 1.254288, 1.169472, -0.000569, -0.001018, -0.001167, -0.011995, -0.009552, -0.008738, 
18.900000, -0.000002, -0.000001, -0.000000, 1.508711, 1.254265, 1.169447, -0.000809, -0.001209, -0.001342, -0.011995, -0.009552, -0.008738, 
18.920000, -0.000002, -0.000001, -0.000000, 1.508692, 1.254239, 1.169418, -0.001049, -0.001400, -0.001517, -0.011995, -0.009552, -0.008738, 
18.940000, -0.000002, -0.000001, -0.000000, 1.508668, 1.254209, 1.169386, -0.001288, -0.001591, -0.001691, -0.011995, -0.009552, -0.008738, 
18.960000, -0.000002, -0.000001, -0.000000, 1.508640, 1.254175, 1.169350, -0.001528, -0.001782, -0.001866, -0.011995, -0.009552, -0.008738, 
18.980000, -0.000002, -0.000001, -0.000000, 1.508607, 1.254137, 1.169311, -0.001768, -0.001973, -0.002041, -0.011995, -0.009552, -0.008738, 
19.000000, -0.000001, -0.000001, -0.000000, 1.508569, 1.254096, 1.169268, -0.002008, -0.002164, -0.002216, -0.011995, -0.009552, -0.008738, 
19.020000, -0.000001, -0.000001, -0.000000, 1.508526, 1.254051, 1.169223, -0.002186, -0.002306, -0.002346, -0.008903, -0.007097, -0.006495, 
19.040000, -0.000001, -0.000001, -0.000000, 1.508481, 1.254003, 1.169174, -0.002364, -0.002448, -0.002476, -0.008903, -0.007097, -0.006495, 
19.060000, -0.000001, -0.000001, -0.000000, 1.508432, 1.253953, 1.169123, -0.002542, -0.002590, -0.002605, -0.008903, -0.007097, -0.006495, 
19.080000, -0.000001, -0.000001, -0.000000, 1.508379, 1.253899, 1.169070, -0.002720, -0.002732, -0.002735, -0.008903, -0.007097, -0.006495, 
19.100000, -0.000001, -0.000001, -0.000000, 1.508322, 1.253843, 1.169014, -0.002898, -0.002874, -0.002865, -0.008903, -0.007097, -0.006495, 
19.120000, -0.000001, -0.000001, -0.000000, 1.508262, 1.253784, 1.168955, -0.003077, -0.003015, -0.002995, -0.008903, -0.007097, -0.006495, 
19.140000, -0.000001, -0.000001, -0.000000, 1.508199, 1.253722, 1.168894, -0.003255, -0.003157, -0.003125, -0.008903, -0.007097, -0.006495, 
19.160000, -0.000001, -0.000001, -0.000000, 1.508132, 1.253658, 1.168830, -0.003433, -0.003299, -0.003255, -0.008903, -0.007097, -0.006495, 
19.180000, -0.000001, -0.000001, -0.000000, 1.508061, 1.253590, 1.168763, -0.003611, -0.003441, -0.003385, -0.008903, -0.007097, -0.006495, 
19.200000, -0.000001, -0.000001, -0.000000, 1.507987, 1.253520, 1.168694, -0.003789, -0.003583, -0.003515, -0.008903, -0.007097, -0.006495, 
19.220000, -0.000001, -0.000001, -0.000000, 1.507909, 1.253446, 1.168622, -0.003967, -0.003725, -0.003645, -0.008903, -0.007097, -0.006495, 
19.240000, -0.000001, -0.000001, -0.000000, 1.507828, 1.253370, 1.168548, -0.004145, -0.003867, -0.003774, -0.008903, -0.007097, -0.006495, 
19.260000, -0.000001, -0.000001, -0.000000, 1.507743, 1.253291, 1.168471, -0.004323, -0.004009, -0.003904, -0.008903, -0.007097, -0.006495, 
19.280000, -0.000001, -0.000001, -0.000000, 1.507655, 1.253210, 1.168391, -0.004501, -0.004151, -0.004034, -0.008903, -0.007097, -0.006495, 
19.300000, -0.000001, -0.000001, -0.000000, 1.507563, 1.253125, 1.168309, -0.004679, -0.004293, -0.004164, -0.008903, -0.007097, -0.006495, 
19.320000, -0.000001, -0.000001, -0.000000, 1.507467, 1.253038, 1.168225, -0.004857, -0.004435, -0.004294, -0.008903, -0.007097, -0.006494, 
19.340000, -0.000001, -0.000001, -0.000000, 1.507368, 1.252947, 1.168137, -0.005035, -0.004577, -0.004424, -0.008902, -0.007096, -0.006494, 
19.360000, -0.000001, -0.000001, -0.000000, 1.507266, 1.252854, 1.168047, -0.005213, -0.004719, -0.004554, -0.008902, -0.007096, -0.006494, 
19.380000, -0.000001, -0.000001, -0.000000, 1.507159, 1.252758, 1.167955, -0.005391, -0.004861, -0.004684, -0.008902, -0.007096, -0.006494, 
19.400000, -0.000001, -0.000001, -0.000000, 1.507050, 1.252660, 1.167860, -0.005569, -0.005003, -0.004814, -0.008902, -0.007096, -0.006494, 
19.420000, -0.000001, -0.000001, -0.000000, 1.506936, 1.252558, 1.167762, -0.005747, -0.005144, -0.004943, -0.008902, -0.007096, -0.006494, 
19.440000, -0.000001, -0.000001, -0.000000, 1.506819, 1.252454, 1.167662, -0.005925, -0.005286, -0.005073, -0.008902, -0.007096, -0.006494, 
19.460000, -0.000001, -0.000001, -0.000000, 1.506699, 1.252346, 1.167559, -0.006103, -0.005428, -0.005203, -0.008902, -0.007096, -0.006494, 
19.480000, -0.000001, -0.000001, -0.000000, 1.506575, 1.252236, 1.167453, -0.006281, -0.005570, -0.005333, -0.008902, -0.007096, -0.006494, 
19.500000, -0.000001, -0.000000, -0.000000, 1.506447, 1.252123, 1.167345, -0.006459, -0.005712, -0.005463, -0.008902, -0.007096, -0.006494, 
19.520000, -0.000001, -0.000000, -0.000000, 1.506317, 1.252008, 1.167235, -0.006563, -0.005795, -0.005539, -0.005167, -0.004130, -0.003785, 
19.540000, -0.000001, -0.000000, -0.000000, 1.506184, 1.251891, 1.167124, -0.006666, -0.005877, -0.005614, -0.005167, -0.004130, -0.003785, 
19.560000, -0.000001, -0.000000, -0.000000, 1.506050, 1.251773, 1.167011, -0.006770, -0.005960, -0.005690, -0.005167, -0.004130, -0.003785, 
19.580000, -0.000001, -0.000000, -0.000000, 1.505914, 1.251653, 1.166896, -0.006873, -0.006043, -0.005766, -0.005167, -0.004130, -0.003785, 
19.600000, -0.000001, -0.000000, -0.000000, 1.505775, 1.251531, 1.166780, -0.006976, -0.006125, -0.005842, -0.005167, -0.004130, -0.003785, 
19.620000, -0.000001, -0.000000, -0.000000, 1.505634, 1.251408, 1.166662, -0.007080, -0.006208, -0.005917, -0.005167, -0.004130, -0.003785, 
19.640000, -0.000001, -0.000000, -0.000000, 1.505492, 1.251282, 1.166543, -0.007183, -0.006290, -0.005993, -0.005166, -0.004130, -0.003785, 
19.660000, -0.000001, -0.000000, -0.000000, 1.505347, 1.251156, 1.166422, -0.007286, -0.006373, -0.006069, -0.005166, -0.004130, -0.003784, 
19.680000, -0.000001, -0.000000, -0.000000, 1.505200, 1.251027, 1.166300, -0.007389, -0.006456, -0.006144, -0.005166, -0.004130, -0.003784, 
19.700000, -0.000001, -0.000000, -0.000000, 1.505051, 1.250897, 1.166176, -0.007493, -0.006538, -0.006220, -0.005166, -0.004130, -0.003784, 
19.720000, -0.000001, -0.000000, -0.000000, 1.504900, 1.250766, 1.166051, -0.007596, -0.006621, -0.006296, -0.005166, -0.004130, -0.003784, 
19.740000, -0.000001, -0.000000, -0.000000, 1.504747, 1.250632, 1.165924, -0.007699, -0.006703, -0.006371, -0.005166, -0.004130, -0.003784, 
19.760000, -0.000001, -0.000000, -0.000000, 1.504592, 1.250497, 1.165796, -0.007803, -0.006786, -0.006447, -0.005166, -0.004130, -0.003784, 
19.780000, -0.000001, -0.000000, -0.000000, 1.504435, 1.250361, 1.165666, -0.007906, -0.006869, -0.006523, -0.005166, -0.004130, -0.003784, 
19.800000, -0.000001, -0.000000, -0.000000, 1.504275, 1.250223, 1.165535, -0.008009, -0.006951, -0.006598, -0.005166, -0.004129, -0.003784, 
19.820000, -0.000001, -0.000000, -0.000000, 1.504114, 1.250083, 1.165402, -0.008113, -0.007034, -0.006674, -0.005166, -0.004129, -0.003784, 
19.840000, -0.000001, -0.000000, -0.000000, 1.503951, 1.249941, 1.165268, -0.008216, -0.007116, -0.006750, -0.005166, -0.004129, -0.003784, 
19.860000, -0.000001, -0.000000, -0.000000, 1.503785, 1.249798, 1.165132, -0.008319, -0.007199, -0.006825, -0.005166, -0.004129, -0.003784, 
19.880000, -0.000001, -0.000000, -0.000000, 1.503618, 1.249653, 1.164995, -0.008423, -0.007281, -0.006901, -0.005165, -0.004129, -0.003784, 
19.900000, -0.000001, -0.000000, -0.000000, 1.503448, 1.249506, 1.164856, -0.008526, -0.007364, -0.006977, -0.005165, -0.004129, -0.003784, 
19.920000, -0.000001, -0.000000, -0.000000, 1.503276, 1.249358, 1.164715, -0.008629, -0.007447, -0.007052, -0.005165, -0.004129, -0.003784, 
19.940000, -0.000001, -0.000000, -0.000000, 1.503103, 1.249208, 1.164574, -0.008733, -0.007529, -0.007128, -0.005165, -0.004129, -0.003784, 
19.960000, -0.000001, -0.000000, -0.000000, 1.502927, 1.249057, 1.164430, -0.008836, -0.007612, -0.007204, -0.005165, -0.004129, -0.003783, 
19.980000, -0.000001, -0.000000, -0.000000, 1.502749, 1.248904, 1.164285, -0.008939, -0.007694, -0.007279, -0.005165, -0.004129, -0.003783, 
20.000000, -0.000001, -0.000000, -0.000000, 1.502569, 1.248749, 1.164139, -0.009042, -0.007777, -0.007355, -0.005165, -0.004129, -0.003783, 
